---,Handle,Name,Class,Icon,bIsVisibleInWidget,Description,StaticMesh,DestructibleClass,MaxDurability,CanBeDamaged,UseMeshSockets,CorrectMeshTransform,BuildingRequirements,DestructRequirements,UpgradeObject,UpgradeRequirements,RepairRequirements
Stylized_Metal_Doorframe,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Doorframe"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""154751A14569DD8EBF6BF5B0EA963B29"", ""Metal Door Frame"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_DoorFrame.BP_EBS_Building_DoorFrame_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Doorframe.T_Icon_Stylized_Metal_Doorframe',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""62A610484890837586B66782B1E3B521"", ""A wall that provides entrance to a structure."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Doorframe.SM_Stylized_Metal_Doorframe',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_DoorFrame.BP_EBS_Chaos_Stylized_Metal_DoorFrame_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_WindowFrame,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_WindowFrame"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""8418AF5845AC885ADD015AB5619A7176"", ""Metal Window Frame"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_WindowFrame.BP_EBS_Building_WindowFrame_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Windowframe.T_Icon_Stylized_Metal_Windowframe',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""0975153B4452D4DC4FCA55B5DC322B3B"", ""A wall with a hole for a window."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Windowframe.SM_Stylized_Metal_Windowframe',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_WindowFrame.BP_EBS_Chaos_Stylized_Metal_WindowFrame_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Fence,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Fence"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""792767E94CEC5EAA14EF5D8FA8F31F6A"", ""Metal Fence"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_Fence.BP_EBS_Building_Fence_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Fence.T_Icon_Stylized_Metal_Fence',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""D6B3CC504A1EC44AF7A273A9DBA0C320"", ""A fence. A low but strong one."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Fence.SM_Stylized_Metal_Fence',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Fence.BP_EBS_Chaos_Stylized_Metal_Fence_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Stairs,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Stairs"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""33831A2A4DCC6FDD5BC3409102FD26D2"", ""Metal Stairs"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_Stairs.BP_EBS_Building_Stairs_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Stairs.T_Icon_Stylized_Metal_Stairs',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""5FA81A93405A854F713B86AD235A11F5"", ""Stairs for traveling up or down levels."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Stairs.SM_Stylized_Metal_Stairs',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Stairs.BP_EBS_Chaos_Stylized_Metal_Stairs_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Ceiling,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Ceiling"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""8E5480D944E70AB21B9364A70B109C85"", ""Metal Ceiling"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_Ceiling.BP_EBS_Building_Ceiling_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Ceiling.T_Icon_Stylized_Metal_Ceiling',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""2F5613144FD6E523542E56A4330EAF44"", ""A stable ceiling that insulates the inside from the outside, and doubles as a floor for higher levels."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Ceiling.SM_Stylized_Metal_Ceiling',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Ceiling.BP_EBS_Chaos_Stylized_Metal_Ceiling_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Ceiling_Triangle,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Ceiling_Triangle"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""A855DDD74C91DE78D01A5481EF5C1A27"", ""Metal Triangle Ceiling"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_Ceiling_Triangle.BP_EBS_Building_Ceiling_Triangle_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Tri_Ceiling.T_Icon_Stylized_Metal_Tri_Ceiling',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""4B9D1DD746FBD9E2ABF71483D86390C9"", ""A stable triangle ceiling that insulates the inside from the outside, and doubles as a floor for higher levels."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Tri_Ceiling.SM_Stylized_Metal_Tri_Ceiling',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Ceiling_Triangle.BP_EBS_Chaos_Stylized_Metal_Ceiling_Triangle_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_RoofWall_Left,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_RoofWall_Left"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""C10E7BA542AA9F5DA6B898AAF0268BC8"", ""Metal Left Roof Wall"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_RoofWall_Left.BP_EBS_Building_RoofWall_Left_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Tri_Left_Wall.T_Icon_Stylized_Metal_Tri_Left_Wall',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""97E577DE43F38DA90B819F90AF7330F0"", ""A sturdy sloped wall that insulates the inside from the outside, separates rooms, and provides structural integrity. Used in conjunction with the roof."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Sloped_Wall_Left.SM_Stylized_Metal_Sloped_Wall_Left',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_RoofWall_Left.BP_EBS_Chaos_Stylized_Metal_RoofWall_Left_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_RoofWall_Right,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_RoofWall_Right"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""F9EF30ED4A8F50529444E6B24577E5B3"", ""Metal Right Roof Wall"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_RoofWall_Right.BP_EBS_Building_RoofWall_Right_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Tri_Right_Wall.T_Icon_Stylized_Metal_Tri_Right_Wall',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""D965414B4E422CE2386548BC8B028626"", ""A sturdy sloped wall that insulates the inside from the outside, separates rooms, and provides structural integrity. Used in conjunction with the roof."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Sloped_Wall_Right.SM_Stylized_Metal_Sloped_Wall_Right',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_RoofWall_Right.BP_EBS_Chaos_Stylized_Metal_RoofWall_Right_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_RoofWall_Top,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_RoofWall_Top"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""7A6F860F49F712BE297C00B815FEDEC7"", ""Metal Top Roof Wall"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_RoofWall_Top.BP_EBS_Building_RoofWall_Top_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Tri_Wall.T_Icon_Stylized_Metal_Tri_Wall',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""B1245E214AFCE6EFF709DCB2A92660FE"", ""A sturdy top triangle wall that insulates the inside from the outside, separates rooms, and provides structural integrity. Used in conjunction with the roof."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Tri_Wall.SM_Stylized_Metal_Tri_Wall',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_RoofWall_Top.BP_EBS_Chaos_Stylized_Metal_RoofWall_Top_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Roof,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Roof"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""CC1F15BA4B2F9C9591720DA9E6BEC9F0"", ""Metal Roof"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_Roof.BP_EBS_Building_Roof_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Roof.T_Icon_Stylized_Metal_Roof',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""3BC14EB044BDC3F4A2B597B60FED4FD5"", ""An inclined long roof."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Roof.SM_Stylized_Metal_Roof',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Roof.BP_EBS_Chaos_Stylized_Metal_Roof_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Roof_Top,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Roof_Top"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""167CBDCB4BEF5D8B5766108B02D0AE52"", ""Metal Top Roof"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Modular/BP_EBS_Building_Roof_Top.BP_EBS_Building_Roof_Top_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Half_Roof.T_Icon_Stylized_Metal_Half_Roof',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""D85454C543F81EB8D2E45C90CE8E8CB4"", ""An inclined short roof."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Half_Roof.SM_Stylized_Metal_Half_Roof',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Roof_Top.BP_EBS_Chaos_Stylized_Metal_Roof_Top_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
Stylized_Metal_Window,"(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_BuildingObjects.DT_EBS_BuildingObjects'"",RowName=""Stylized_Metal_Window"")","NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""4F834A5F4CDB4B912790269BBC67ACD3"", ""Metal Window"")",/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Placeable/BP_EBS_Building_Window.BP_EBS_Building_Window_C',/Script/Engine.Texture2D'/Game/EasyBuildingSystem/Textures/Icons/Stylized/Metal/T_Icon_Stylized_Metal_Window.T_Icon_Stylized_Metal_Window',FALSE,"NSLOCTEXT(""[B37FB4AB4AAFE1836B2005AFDC42A496]"", ""6198C29347E7BC109D5FE692BEA0B1CF"", ""Simple window bars."")",/Script/Engine.StaticMesh'/Game/EasyBuildingSystem/Meshes/Structures/Stylized/Metal/SM_Stylized_Metal_Window.SM_Stylized_Metal_Window',/Script/Engine.BlueprintGeneratedClass'/Game/EasyBuildingSystem/Blueprints/BuildingObjects/Chaos/Stylized/BP_EBS_Chaos_Stylized_Metal_Window.BP_EBS_Chaos_Stylized_Metal_Window_C',18000,TRUE,FALSE,"(Rotation=(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000))","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Build_Steel"")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Destruct_Steel"")","(DataTable=None,RowName="""")","(DataTable=None,RowName="""")","(DataTable=""/Script/Engine.DataTable'/Game/EasyBuildingSystem/Blueprints/DataTables/DT_EBS_Requirements.DT_EBS_Requirements'"",RowName=""Repair_Steel"")"
